571,13
7,1,1,0,0,0,0,0,1,0,1,0,0,
3,2,0,0,0,0,0,4,0,2,0,0,0,
7,1,3,0,0,0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,3,0,7,0,0,0,
3,1,0,0,0,0,0,1,2,4,0,0,0,
8,0,1,0,0,0,0,0,2,0,0,0,0,
3,1,0,0,0,0,0,2,1,3,1,0,0,
3,1,0,0,0,0,0,4,0,4,0,0,0,
8,1,0,0,0,0,0,2,0,1,0,0,0,
7,0,1,0,2,0,0,1,1,0,0,0,0,
4,1,1,0,0,0,0,2,4,0,0,0,0,
7,1,2,0,1,0,0,1,0,0,0,0,0,
11,0,0,0,0,0,0,0,1,0,0,0,0,
5,0,0,0,0,0,0,2,2,3,0,0,0,
4,2,0,0,1,0,0,3,0,2,0,0,0,
3,2,0,0,0,0,1,2,2,2,0,0,0,
2,0,0,0,0,1,0,5,2,2,0,0,0,
5,2,2,1,0,1,0,1,0,0,0,0,0,
2,1,0,0,0,0,0,4,0,6,0,0,0,
7,2,0,0,0,0,0,1,1,2,0,0,0,
2,1,0,1,0,0,0,3,0,6,0,0,0,
7,0,1,1,1,0,0,0,2,1,0,0,0,
11,0,0,0,0,0,0,0,0,3,0,0,0,
8,0,0,0,0,0,0,0,1,5,0,0,0,
12,1,0,0,0,0,0,0,0,1,0,0,0,
1,1,0,0,0,0,0,5,0,7,0,0,0,
10,1,0,0,1,0,0,1,1,0,0,0,0,
4,1,0,0,0,0,0,5,1,4,0,0,0,
9,1,0,1,0,0,0,0,2,2,0,0,0,
4,0,1,0,0,0,0,1,4,4,1,0,0,
8,3,1,0,0,1,0,0,0,2,0,0,0,
8,2,1,0,0,0,0,1,1,2,0,0,0,
10,0,0,0,0,1,0,2,0,3,0,0,0,
0,1,0,0,1,1,0,6,2,5,0,0,0,
10,0,1,0,0,2,0,2,1,0,0,0,0,
7,0,0,0,0,0,0,0,2,8,0,0,0,
10,0,0,0,0,0,0,0,1,6,0,0,0,
10,1,0,0,0,0,0,0,2,4,0,0,0,
3,4,0,0,1,0,0,4,0,5,0,0,0,
4,1,0,0,0,0,0,3,2,7,0,0,0,
15,0,0,0,0,0,0,0,1,1,0,0,0,
12,0,1,0,0,0,0,0,2,3,0,0,0,
9,3,0,0,3,0,0,2,1,1,0,0,0,
12,2,2,1,0,0,0,0,0,2,0,0,0,
19,0,0,0,0,0,0,0,0,0,0,0,0,
10,2,1,0,0,0,1,0,2,4,0,0,0,
16,1,0,2,0,0,0,0,1,0,0,0,0,
16,2,0,0,1,0,0,0,1,0,0,0,0,
7,0,1,0,0,0,1,3,8,0,0,0,0,
18,0,0,0,0,0,0,1,0,2,0,0,0,
10,3,1,0,0,0,0,0,1,6,0,0,0,
12,1,0,0,1,0,0,2,1,4,0,0,0,
15,2,0,1,0,0,0,0,1,3,0,0,0,
8,1,1,0,0,0,0,4,0,8,0,0,0,
14,0,0,0,1,0,0,1,0,6,0,0,0,
14,0,0,0,1,0,0,0,1,6,0,0,0,
9,3,1,0,1,1,0,0,0,8,0,0,0,
14,0,0,1,1,0,0,1,1,5,0,0,0,
19,0,0,0,0,0,0,0,1,3,0,0,0,
18,3,0,0,0,0,0,0,0,3,0,0,0,
12,1,3,0,1,0,0,1,1,6,0,0,0,
20,0,0,0,0,0,0,2,1,2,1,0,1,
13,2,0,0,0,0,0,7,0,6,0,0,0,
18,1,1,1,1,0,0,0,1,5,0,0,0,
26,3,0,0,0,0,0,0,0,0,0,0,0,
22,0,1,1,0,1,0,2,1,1,0,0,0,
14,1,0,0,0,0,0,5,8,1,0,0,0,
17,2,0,2,0,0,1,4,2,3,0,0,0,
24,2,0,0,0,0,0,1,1,3,0,0,0,
12,4,0,0,0,0,0,10,5,1,0,0,0,
26,1,0,0,0,0,0,1,2,2,0,0,0,
18,0,0,1,1,0,0,6,5,1,0,0,0,
25,0,0,0,0,0,0,1,0,7,0,0,0,
28,0,0,0,1,0,0,0,1,4,0,0,0,
20,5,0,0,0,0,0,2,6,1,0,0,0,
17,3,0,0,2,0,0,7,2,2,1,0,0,
17,2,1,0,0,0,0,12,2,1,0,0,0,
27,1,2,0,0,0,0,1,2,2,0,0,0,
30,2,0,0,0,0,0,0,1,2,0,0,0,
20,6,0,0,1,1,0,0,3,5,0,0,0,
30,0,0,4,2,0,0,0,0,0,0,0,0,
17,2,0,0,0,0,0,12,3,2,1,0,0,
19,7,0,0,0,2,0,4,4,1,0,0,1,
19,0,5,0,1,0,0,10,2,1,0,0,0,
20,2,0,1,1,1,0,7,6,1,0,0,0,
29,3,2,0,2,4,0,1,0,0,0,0,0,
18,5,0,0,2,0,0,11,5,1,0,0,0,
34,1,1,0,0,0,0,3,1,2,0,0,0,
33,3,0,0,0,0,0,0,2,4,0,0,0,
33,1,0,0,0,0,0,4,2,3,0,0,0,
35,1,0,0,0,1,0,2,1,3,0,0,0,
22,10,0,0,1,0,0,5,4,1,0,0,0,
28,2,3,0,2,0,0,5,2,2,0,0,0,
19,10,1,0,2,0,0,6,6,1,0,0,0,
34,2,0,0,0,0,0,4,5,0,0,0,0,
22,3,2,0,0,0,0,11,6,1,0,0,0,
22,4,2,0,0,0,0,8,9,1,0,0,0,
42,0,0,0,0,0,0,2,1,1,0,0,0,
39,3,0,0,0,0,0,0,0,5,0,0,0,
49,1,0,0,0,0,0,0,0,0,0,0,0,
37,2,2,0,0,0,0,2,3,5,0,0,0,
33,6,0,0,0,2,0,4,5,1,0,0,0,
24,11,1,0,2,0,0,6,6,1,0,0,0,
22,8,0,0,3,1,0,7,8,1,0,0,1,
48,2,1,1,0,0,0,0,0,0,0,0,0,
30,7,0,0,0,3,0,5,6,1,0,0,0,
46,2,0,0,0,0,0,1,0,1,0,0,3,
46,2,0,0,0,0,0,3,2,1,0,0,0,
27,3,4,0,1,0,1,15,5,1,0,0,0,
46,3,1,0,3,0,0,4,0,2,0,0,0,
31,12,0,0,1,5,0,7,4,1,0,0,0,
50,0,0,0,0,0,1,4,6,0,0,0,0,
47,3,5,0,0,2,0,2,0,2,0,0,1,
48,2,2,0,0,0,0,4,2,4,0,0,0,
51,1,1,0,1,0,0,4,4,0,0,0,0,
47,2,4,0,0,0,0,2,2,6,0,0,0,
38,6,0,0,2,0,0,8,9,0,0,0,1,
44,8,0,0,1,2,0,7,3,1,0,0,0,
49,1,4,3,0,0,0,2,3,5,0,0,0,
54,4,0,2,0,1,0,1,1,5,0,0,0,
51,2,1,1,0,0,0,10,3,0,1,0,0,
49,1,3,0,0,1,2,10,3,0,0,0,0,
42,4,1,1,0,14,0,6,0,1,0,0,0,
48,9,1,1,2,0,0,5,4,0,0,0,0,
52,7,0,0,0,2,0,5,4,1,0,0,0,
35,7,0,2,1,0,0,21,4,1,0,0,0,
51,2,2,0,2,0,0,11,2,2,0,0,0,
55,2,4,3,4,1,1,2,0,0,0,0,0,
63,0,0,1,1,0,0,0,4,4,0,0,0,
54,6,1,0,0,0,0,6,3,1,0,0,2,
56,0,1,0,1,2,0,9,4,0,0,0,0,
47,1,2,3,0,1,0,12,5,1,0,0,1,
56,3,1,1,1,0,0,4,5,2,0,0,0,
50,4,0,3,1,1,0,11,2,1,0,0,0,
58,6,1,1,0,0,0,2,4,2,0,0,0,
48,5,4,1,0,0,0,12,4,0,0,0,0,
61,0,3,3,0,0,1,5,1,0,1,0,0,
54,1,2,0,1,0,1,11,5,0,0,0,0,
55,6,0,0,0,0,2,5,7,0,0,0,0,
60,4,1,2,0,0,0,4,3,1,0,0,0,
55,2,1,0,1,0,0,14,2,0,0,0,1,
58,0,1,0,5,6,2,2,1,1,0,0,0,
53,5,4,3,2,0,0,6,3,0,0,0,0,
58,3,3,0,1,0,0,5,3,2,1,0,0,
72,1,3,0,0,0,0,0,0,0,0,0,1,
62,7,0,0,0,0,0,4,5,0,0,0,0,
60,1,2,1,1,1,0,7,5,1,0,0,0,
61,0,0,0,1,1,0,14,2,0,0,0,0,
68,2,2,1,0,3,0,0,2,0,1,0,0,
64,0,3,0,0,1,1,8,3,0,0,0,0,
54,1,2,3,0,0,0,11,5,2,0,1,1,
70,0,0,0,0,0,0,6,3,1,0,0,0,
54,11,1,0,3,0,0,5,4,0,0,0,2,
58,0,2,1,0,1,0,10,7,1,0,1,0,
55,0,2,0,1,2,0,10,9,2,0,0,0,
51,9,1,7,1,0,0,10,2,0,0,0,0,
60,3,0,4,0,0,0,10,3,1,0,0,0,
59,3,3,5,0,0,0,7,4,0,0,0,0,
59,0,3,2,2,2,0,10,2,1,0,0,0,
61,0,0,1,0,0,2,14,3,1,0,0,0,
62,4,0,0,1,1,1,5,6,1,0,1,0,
65,3,0,1,2,0,1,4,6,0,0,0,0,
68,2,2,0,0,1,2,4,3,0,0,0,0,
59,2,0,2,2,0,0,6,6,2,0,3,0,
65,1,0,1,2,0,0,11,3,0,0,0,0,
65,2,4,3,0,6,0,3,0,0,0,0,0,
77,0,0,0,0,0,0,1,2,3,0,0,0,
73,3,1,0,0,0,0,4,2,1,0,0,0,
64,1,3,3,1,2,0,5,4,1,0,0,0,
73,1,3,2,0,0,0,3,1,1,0,0,0,
49,9,1,1,0,1,1,15,6,1,0,0,0,
71,3,1,5,0,0,1,2,0,1,0,1,0,
59,6,3,2,0,0,0,10,3,1,0,0,1,
68,2,3,0,0,1,3,4,5,0,0,0,0,
61,11,1,0,1,1,0,7,2,0,0,0,2,
70,4,1,0,1,0,0,4,1,5,0,0,0,
72,3,0,1,0,3,1,4,0,2,0,0,0,
70,1,3,0,1,0,0,3,5,2,0,0,1,
62,8,1,0,2,0,0,9,2,2,0,0,0,
60,6,5,3,1,0,2,8,1,1,0,0,0,
67,8,2,1,1,1,0,5,0,2,0,0,0,
71,0,0,1,0,1,2,7,4,1,0,0,0,
68,6,2,1,0,0,0,8,2,1,0,0,0,
79,3,1,2,1,0,0,1,1,0,0,0,0,
73,4,1,4,2,0,0,4,1,0,0,0,0,
65,1,1,0,0,12,0,6,2,2,0,0,0,
62,3,1,4,0,1,0,15,3,0,0,0,0,
77,0,5,1,2,0,0,2,1,1,0,0,0,
79,3,3,1,1,0,0,0,1,1,0,0,0,
70,1,0,1,1,0,0,8,8,1,0,0,0,
79,0,1,5,0,3,0,0,2,0,0,0,0,
77,4,0,1,1,0,0,5,1,2,0,0,0,
72,2,2,1,0,0,0,7,5,2,0,0,0,
69,10,2,0,0,0,0,7,3,0,0,0,0,
70,1,1,6,1,0,0,7,4,1,0,0,0,
76,2,2,2,3,0,0,2,1,3,0,0,0,
69,2,0,3,3,0,1,11,3,0,0,0,0,
65,0,3,7,5,0,0,9,2,0,0,0,1,
62,13,1,0,1,0,0,12,4,0,0,0,0,
70,4,2,0,1,0,0,13,3,0,0,0,0,
62,2,2,3,3,1,0,17,3,0,0,0,0,
72,1,2,1,0,0,0,7,9,1,0,0,0,
60,3,3,6,2,0,0,16,2,1,0,0,0,
54,9,7,2,0,0,1,17,2,0,0,0,1,
54,10,2,7,2,17,0,0,1,0,0,0,0,
71,0,2,5,0,0,2,11,2,1,0,0,0,
58,9,3,0,1,1,0,17,4,1,0,0,0,
78,3,2,1,0,0,0,7,2,1,0,0,0,
72,0,0,1,5,0,1,9,5,1,0,0,0,
71,2,4,0,2,0,3,9,1,2,0,0,0,
62,3,2,6,0,0,0,14,5,1,0,0,1,
71,5,5,1,0,0,1,5,4,2,0,0,0,
64,17,2,0,1,3,0,3,3,1,0,0,0,
72,5,1,5,2,1,1,7,1,0,0,0,0,
80,1,0,2,2,0,0,7,2,0,1,0,0,
69,0,1,3,3,0,0,16,3,0,0,0,0,
60,3,3,2,0,0,0,25,1,0,0,0,1,
66,9,2,3,3,0,0,7,3,0,0,2,1,
67,12,5,0,2,0,0,7,3,0,0,0,0,
83,2,4,4,0,0,1,1,1,0,0,0,0,
76,8,6,5,1,0,0,0,0,0,0,0,0,
78,5,4,2,0,0,1,3,1,2,0,0,0,
57,11,5,0,2,0,0,16,4,0,0,0,1,
81,10,1,0,1,0,0,0,2,1,0,0,0,
87,4,0,0,1,2,1,0,2,0,0,0,0,
92,0,0,0,1,2,0,0,2,0,0,0,0,
80,1,1,1,0,0,1,12,0,1,0,0,0,
61,14,2,2,0,1,0,11,6,1,0,0,0,
87,0,2,0,0,1,2,3,3,0,0,0,0,
66,4,1,4,0,7,0,12,4,0,0,0,0,
85,5,1,0,2,0,0,1,4,0,0,0,0,
85,3,1,0,0,0,0,7,0,2,0,0,0,
65,1,1,3,2,5,0,16,5,0,0,0,0,
84,6,1,0,3,1,0,2,0,2,0,0,0,
84,0,1,1,1,0,0,7,3,2,0,0,0,
73,0,1,5,2,1,0,15,2,0,0,0,0,
69,0,1,4,4,0,0,21,0,0,0,0,0,
89,0,0,1,0,1,1,6,1,0,0,0,0,
81,0,1,1,1,0,0,8,5,2,0,0,0,
76,0,2,3,0,1,0,7,7,1,0,3,0,
64,9,2,2,3,0,1,17,0,1,0,0,1,
91,0,3,0,0,0,1,2,1,2,0,0,0,
66,5,1,0,1,0,0,20,6,0,0,0,1,
75,4,1,4,4,0,0,10,1,1,0,0,1,
80,3,1,0,0,0,6,6,3,2,0,0,0,
86,0,2,0,2,1,0,4,4,2,0,0,0,
88,0,7,0,1,0,2,2,2,0,0,0,0,
72,11,0,2,0,1,0,12,4,0,0,0,0,
86,1,0,0,1,1,1,9,2,1,0,0,0,
83,0,1,0,1,0,0,11,6,0,0,1,0,
85,0,5,0,2,0,0,9,2,0,0,0,0,
88,7,1,0,1,0,1,2,2,1,0,0,0,
82,0,2,2,3,0,1,8,5,0,0,0,0,
91,2,3,1,1,0,0,3,1,1,0,0,0,
68,12,4,1,2,2,0,8,5,0,0,0,1,
78,11,1,1,0,0,7,2,3,0,0,0,0,
82,1,1,3,1,0,6,9,0,0,0,0,0,
92,4,1,1,2,0,0,3,1,0,0,0,0,
81,1,4,1,1,0,0,7,5,0,1,3,0,
85,4,3,1,2,0,1,4,3,1,0,0,0,
83,5,0,1,0,1,2,9,1,2,0,0,0,
99,0,0,0,0,0,0,2,3,0,0,0,0,
73,2,3,6,1,0,0,15,2,1,0,0,1,
76,0,2,1,1,2,2,17,3,1,0,0,0,
84,1,4,6,1,0,0,4,5,0,0,0,0,
79,11,2,0,2,0,1,4,5,1,0,0,0,
75,7,2,0,1,0,0,17,3,0,0,0,0,
78,0,2,0,1,0,0,19,5,0,0,0,0,
84,0,1,3,0,1,2,6,6,2,0,0,0,
82,2,4,0,0,0,1,10,6,0,0,0,0,
83,4,1,2,1,1,0,7,6,1,0,0,0,
87,1,1,0,2,0,0,10,3,2,0,0,0,
83,6,3,0,3,1,0,6,3,1,0,0,0,
73,8,1,1,0,0,0,17,5,0,0,0,1,
75,13,2,0,3,1,1,5,4,2,0,0,0,
86,7,2,5,0,1,1,2,2,0,0,0,0,
86,4,7,0,0,8,0,2,0,0,0,0,0,
97,2,1,0,1,0,0,2,2,2,0,0,0,
91,2,7,0,1,0,1,1,2,2,0,0,0,
81,6,3,1,1,0,0,11,4,0,0,0,0,
78,7,3,1,0,1,0,13,2,1,0,0,1,
70,13,4,3,3,0,0,11,2,1,0,0,0,
93,5,2,2,0,3,0,0,0,2,0,0,0,
46,5,3,2,1,46,3,1,0,0,0,0,0,
90,4,1,0,0,0,0,4,6,2,0,0,0,
84,6,3,2,2,0,1,6,3,1,0,0,0,
99,4,2,0,0,0,0,1,1,2,0,0,0,
81,1,1,5,0,1,0,16,2,1,0,0,1,
76,8,1,1,1,2,0,16,3,1,0,0,0,
92,4,1,1,1,0,1,4,3,2,0,0,0,
71,12,3,1,0,0,1,18,3,0,0,0,0,
88,6,0,0,3,1,0,6,4,1,0,0,0,
96,1,3,2,0,0,0,2,5,0,0,0,0,
96,0,3,0,0,0,3,4,3,0,0,0,0,
88,0,1,3,2,1,0,12,3,0,0,0,0,
78,6,0,5,1,0,2,10,6,1,0,0,1,
96,1,2,4,2,1,0,3,2,0,0,0,0,
89,0,2,2,0,9,4,2,2,1,0,0,0,
85,7,1,1,2,0,2,12,0,1,0,0,0,
91,0,2,9,5,0,0,0,3,1,0,0,0,
99,1,0,0,2,3,0,2,3,2,0,0,0,
88,0,0,1,0,1,5,9,5,2,1,0,0,
92,2,2,6,1,2,1,4,2,0,0,0,0,
87,0,1,4,1,0,0,13,6,0,0,0,0,
84,5,1,3,1,3,0,11,4,0,0,0,0,
91,4,3,7,1,0,0,4,2,1,0,0,0,
82,10,5,0,1,1,1,8,3,1,0,0,1,
95,3,0,4,1,1,3,4,2,0,0,0,0,
96,4,1,2,0,0,3,1,4,2,0,0,1,
99,1,4,0,1,0,1,6,1,1,0,0,0,
96,5,1,1,0,0,1,7,3,0,0,0,0,
95,4,2,0,0,1,1,5,4,2,0,0,0,
95,7,0,0,4,0,1,0,8,0,0,0,0,
87,1,3,4,3,0,0,16,1,0,0,0,0,
85,19,0,2,0,0,0,6,3,1,0,0,0,
102,6,0,1,1,1,1,0,1,3,0,0,0,
87,11,1,10,1,0,0,4,2,0,0,0,0,
92,0,2,6,0,0,0,11,4,1,0,0,0,
89,1,2,1,1,1,0,15,5,0,1,0,0,
101,0,3,2,0,0,1,6,1,2,0,0,0,
100,2,3,0,3,0,0,2,3,3,0,0,0,
96,3,0,2,2,4,0,9,0,0,0,0,0,
98,1,3,7,4,0,3,1,0,0,0,0,0,
93,3,5,4,1,2,0,4,5,0,0,0,0,
92,6,4,1,1,0,3,5,2,2,0,0,1,
92,2,4,2,0,1,0,7,8,1,0,0,0,
94,1,4,2,2,1,4,5,4,0,0,0,0,
99,2,4,6,0,0,2,1,3,0,0,0,0,
93,3,2,2,1,16,0,0,0,0,0,0,0,
95,4,3,4,0,0,0,7,2,1,0,0,1,
101,1,3,2,2,0,0,7,1,1,0,0,0,
96,4,1,2,1,0,4,6,4,0,0,0,0,
99,0,3,3,0,2,9,3,0,0,0,0,0,
108,3,4,0,0,0,0,2,0,2,0,0,0,
97,1,2,2,0,0,1,11,4,0,1,0,0,
87,5,5,5,1,0,4,10,2,0,0,0,0,
99,1,3,1,5,4,0,6,1,0,0,0,0,
104,4,2,5,2,0,1,1,0,1,0,0,0,
93,5,6,3,0,1,5,4,2,0,1,0,0,
103,1,7,1,1,0,1,3,2,0,0,0,1,
99,7,1,2,1,0,0,6,3,1,0,0,0,
87,14,3,1,2,0,6,5,2,0,0,0,0,
110,2,3,3,1,0,0,1,1,0,0,0,0,
108,6,2,2,0,1,0,1,1,0,0,0,0,
93,1,2,6,5,1,0,8,4,1,0,0,0,
92,8,3,6,0,1,0,8,2,1,0,0,0,
101,5,4,7,1,0,0,1,2,0,0,0,0,
100,2,2,1,2,0,0,12,1,1,0,0,0,
109,2,2,1,1,4,0,0,2,0,0,0,0,
104,2,3,9,0,0,0,3,1,0,0,0,0,
100,2,1,2,0,0,0,13,4,0,0,0,0,
99,3,1,8,6,1,0,2,2,0,0,0,0,
101,4,6,1,3,3,0,1,3,0,0,0,0,
102,0,0,1,1,0,0,15,3,0,0,0,0,
100,1,3,5,2,0,4,2,5,0,0,0,0,
100,8,1,1,0,0,2,7,3,0,1,0,0,
105,1,1,2,1,1,4,3,5,0,0,0,0,
88,17,6,0,1,1,0,6,3,1,0,0,0,
103,4,5,4,1,4,0,1,1,0,0,0,0,
99,3,4,1,0,0,0,10,2,3,0,0,1,
92,6,0,0,5,0,0,17,1,1,0,0,1,
67,4,3,1,1,42,0,2,2,1,0,0,0,
105,8,3,0,2,0,1,2,3,0,0,0,0,
104,0,1,5,1,2,6,2,3,0,0,0,0,
99,11,6,2,0,1,0,1,3,1,0,0,0,
97,4,6,8,3,0,1,5,1,0,0,0,0,
96,3,2,7,6,2,0,6,3,0,0,0,0,
108,0,3,6,3,0,1,2,2,0,0,0,0,
113,6,0,2,3,1,0,1,0,0,0,0,0,
113,6,0,0,0,0,0,2,4,1,0,0,0,
102,5,5,2,3,1,0,6,2,0,0,0,0,
107,1,2,8,2,5,0,1,0,0,0,0,0,
110,0,1,8,3,0,2,0,2,0,0,0,0,
113,3,0,1,2,0,0,5,1,1,0,0,0,
105,5,4,10,0,1,0,1,1,0,0,0,0,
94,7,4,4,4,0,0,12,1,0,0,0,1,
104,5,3,1,3,6,0,6,0,0,0,0,0,
107,2,2,0,2,1,0,12,1,1,0,0,0,
105,13,3,1,2,0,0,2,1,1,0,0,0,
111,1,3,2,2,0,0,8,1,0,0,0,0,
111,1,8,0,0,0,0,4,2,2,0,0,0,
90,20,1,2,5,0,0,10,0,0,0,0,0,
102,6,0,1,0,1,0,10,7,1,0,0,0,
110,1,3,3,0,2,1,5,2,1,0,0,0,
108,9,0,3,1,0,0,2,3,2,0,0,0,
108,7,5,0,1,0,1,4,1,2,0,0,0,
108,3,1,8,3,1,0,4,1,0,0,0,0,
108,2,3,11,1,1,1,1,0,1,0,0,0,
111,0,2,3,0,6,3,0,3,1,0,0,0,
108,0,0,7,1,0,0,8,3,1,1,0,0,
98,0,3,10,10,4,4,0,1,0,0,0,0,
114,6,2,0,3,0,0,2,3,0,0,0,0,
99,0,3,2,0,0,4,19,3,0,0,0,0,
110,4,1,6,5,2,0,1,1,1,0,0,0,
106,0,5,2,3,4,1,10,0,0,0,0,0,
102,2,10,7,2,3,1,2,3,0,0,0,0,
112,2,3,6,0,2,4,1,3,0,0,0,0,
118,2,1,0,3,1,0,5,2,1,0,0,0,
112,5,2,2,0,0,2,8,2,0,0,0,0,
117,4,3,1,0,1,0,3,4,0,0,0,0,
114,0,1,0,0,1,4,10,3,0,0,0,0,
114,7,2,0,0,0,0,7,3,0,0,0,0,
113,3,5,5,1,0,0,5,2,0,0,0,0,
107,0,8,2,3,8,0,3,3,0,0,0,0,
105,2,9,8,1,2,1,3,3,0,0,0,0,
104,10,3,2,1,3,1,7,3,1,0,0,0,
115,3,0,12,0,2,1,0,1,1,0,0,0,
114,1,2,4,1,1,7,1,2,2,0,0,0,
120,1,2,2,3,3,1,4,0,0,0,0,0,
116,3,3,5,0,5,0,1,3,0,0,0,0,
103,5,5,5,3,0,0,13,1,1,0,0,0,
124,0,2,7,0,1,0,2,0,0,0,0,0,
111,10,3,2,1,0,0,8,2,0,0,0,0,
120,9,1,0,0,0,0,3,2,2,0,0,0,
114,3,3,2,3,1,0,10,1,0,0,0,0,
114,4,3,1,0,1,1,7,5,1,0,0,0,
132,2,2,0,0,1,1,0,0,0,0,0,0,
113,0,5,9,4,0,1,6,0,0,0,0,0,
123,0,4,0,2,0,0,4,3,2,0,0,0,
119,7,5,1,1,0,0,3,2,0,0,0,0,
115,4,4,6,1,6,1,1,1,0,0,0,0,
118,9,2,0,2,0,0,5,2,1,0,0,0,
119,2,3,6,3,0,1,4,1,0,0,0,0,
129,0,2,3,0,1,2,1,1,0,0,0,0,
123,2,1,8,1,0,0,2,2,1,0,0,0,
116,7,2,2,3,1,0,5,4,0,0,0,0,
131,4,3,0,0,1,0,1,0,0,0,0,0,
118,2,7,4,0,1,6,1,0,0,2,0,0,
116,1,6,7,0,0,0,10,1,0,0,0,0,
115,11,0,1,0,5,0,6,3,0,0,0,0,
121,0,1,2,3,1,2,10,1,0,0,0,0,
122,5,5,2,0,0,3,1,3,0,0,0,0,
121,5,3,2,3,0,0,4,3,0,0,0,0,
124,0,1,4,0,0,1,8,2,0,0,0,1,
130,1,0,2,1,0,2,2,4,0,0,0,0,
123,1,0,6,1,0,0,10,1,0,0,0,0,
117,0,4,8,6,2,0,2,3,0,0,0,0,
123,4,1,5,6,0,0,1,3,0,0,0,0,
132,3,1,3,0,0,0,3,1,0,0,0,0,
94,6,3,4,0,35,0,1,0,0,0,0,0,
118,0,1,2,4,1,0,12,4,0,1,0,0,
118,7,3,2,2,0,1,9,1,0,0,0,1,
134,3,1,1,0,0,0,2,2,0,1,0,0,
135,1,2,0,0,0,3,1,0,2,0,0,0,
125,3,2,11,1,0,0,1,0,1,0,0,0,
125,0,4,5,1,2,1,6,1,0,0,0,0,
120,1,7,7,5,1,0,4,0,0,0,0,0,
124,2,1,6,5,0,0,7,0,0,0,0,0,
126,5,3,0,1,0,1,8,2,0,0,0,0,
123,5,4,9,0,0,0,3,1,1,0,0,0,
112,16,3,2,2,0,0,10,0,1,0,0,0,
123,6,1,1,1,0,0,12,2,0,0,0,0,
121,5,3,6,2,1,0,7,1,0,0,0,0,
127,6,1,8,1,0,0,4,0,0,0,0,0,
129,2,0,5,3,0,4,3,1,0,0,0,0,
132,3,3,1,4,0,1,2,1,1,0,0,0,
115,13,1,2,3,2,0,12,0,0,0,0,0,
127,7,3,2,2,1,0,6,0,0,0,0,0,
129,0,1,4,0,0,0,13,1,0,0,0,0,
131,0,1,9,3,0,0,3,1,1,0,0,0,
130,6,1,2,1,1,0,6,2,0,0,0,0,
127,3,5,7,0,1,0,3,2,1,0,0,0,
136,1,0,5,2,0,0,3,2,1,0,0,0,
127,6,1,4,2,3,0,6,1,0,0,0,0,
130,3,3,3,3,2,2,3,2,0,0,0,0,
131,2,0,6,0,5,0,5,2,0,0,0,0,
126,3,10,6,1,3,0,2,0,0,0,0,0,
138,1,9,0,2,0,0,0,1,0,0,0,0,
146,1,0,0,1,1,2,0,0,0,0,0,0,
140,0,2,2,0,0,0,5,4,0,0,0,0,
141,2,5,1,1,1,1,2,1,0,0,0,0,
135,3,0,1,1,4,1,12,0,0,0,0,0,
145,0,2,2,1,3,2,1,1,0,0,0,0,
141,5,1,2,1,0,0,4,1,3,0,0,0,
146,1,6,0,0,2,2,1,0,0,0,0,0,
149,2,1,1,1,1,0,1,2,0,0,0,0,
134,11,4,2,4,2,0,0,0,1,0,0,0,
134,4,10,7,1,1,0,0,1,1,0,0,0,
